title,author,source,year,abstract,has_data,raw_answer
全国煤炭粉尘综合治理、矽肺结核防治学术会议在无锡召开,沈国安,"0
source         期刊
source    职业卫生与病伤
Name: 214, dtype: str",,"<正> 该会于1987年5月19日至24日在无锡市召开。会议由煤炭工业部技术发展司主持,参加会议的187名代表来自全国24个省、市、自治区。会议共收到学术论文54篇,其中有防尘技术及其效果的评价,有尘肺及其结核流行病学",False,否
某有色金属公司矽肺流行病学调查,nan,"0
source          期刊
source    工业卫生与职业病
Name: 215, dtype: str",,"<正> 陈申武等（铜陵有色金属公司职业病防治研究所）报道:为探讨以铜矿为主的金属矿山矽肺发生、发展的规律,特对本公司矿山工人进行了矽肺流行病学调查。其结果,矿山粉尘中,游离SiO<sub>2</sub>含量在10％以下的占69％;粉尘分散度<5μ者占98％;历年粉尘合格率,1958—1966年间为21～",False,否
评述马钢四号高炉槽下筛分,兰滋畅,"0
source    期刊
source    炼铁
Name: 216, dtype: str",,"我厂4号高炉首次采用槽下筛分新工艺,三年多来生产实践表明,该系统工艺流程合理,设备运行可靠,但存在布置拥挤,环境污染,控制系统不够完善的缺点.通过槽下筛分,效果显著,取得了强化冶炼,增铁降焦的效果.同时,也取得了经验教训,为推广槽下筛分新工艺提供参考。",False,否
不吸尘毛涤纶试织成功,"潘海涛 ,陆晋洪","0
source      期刊
source    纺织导报
Name: 217, dtype: str",,"<正> 最近,“不吸尘毛涤纶”在无锡协新毛纺织染厂试验成功。该厂为了使毛涤纶产品锦上添花,从1984年起试制“不吸尘毛涤纶”。在江苏省纺织研究所的协作配合下,经过两年的努",False,否
磷肥厂外周环境氟污染对居民健康影响的探讨,"兰伟如,蔡兰生","0
source         期刊
source    环境与健康杂志
Name: 218, dtype: str",,"<正> 岳阳地区磷肥厂位于岳阳市郊洞庭湖畔。其生产区外围西南面50～300米以内为本厂办公、后勤和生活区,余为蔬菜地和鱼池。受氟污染的95名居民均系本厂行管人员、家属和辅助工种工人。受污染时间2～14年,年龄18～58周岁,饮用本厂低氟井水。 对照组选择在本地居住5年以上、距该厂3000米以远某机床厂48名铸造工人。 监测项目包括大气、水、植物含氟量的测定和生产区内含氟粉尘测定。根据该厂常年主导风向、居住区和高炉烟囱高度对大气和植物布点和采样。大气、水和粉尘连续测定三天,植物两次采样分析。测定方法除粉尘用滤膜法外,其余采用氟离子选择性电极",False,否
小革新,nan,"0
source         期刊
source    工业安全与防尘
Name: 219, dtype: str",,"<正> 镇江焦化厂备煤系统所用的双梁桥式行车的行走电源,原为滑触线式,由于受烟气、粉尘浸蚀,金属腐蚀严重;雨天三相滑线间发生短路、电源也常因滑块脱落而短路。为此,采用Yc—500伏重型橡胶套软电缆作为小车电源线;电源用一根工字钢横梁支架固定,电缆由小滑轮沿工字钢滑行。改造后,行走电源供电和检修安全可靠,事故率减少了95%。",False,否
简讯,金心,"0
source             期刊
source    中华劳动卫生职业病杂志
Name: 220, dtype: str",,"<正> 全国第二届乡镇工业卫生防护技术培训班历时二十三天,于四月一日在江苏无锡县结束.来自全国各省、市、自治区从事劳动卫生、预防性卫生监督工作的学员共七十人参加了培训.培训班由中国预防医学科学院卫生研究所,西安医学院、山东青岛市卫生防疫站的十位教授专家任教.系统讲授了“粉尘、农药、",False,否
浅谈乡镇饲料加工,张永貂,"0
source       期刊
source    农机化研究
Name: 221, dtype: str",,"<正> 一、饲料工业概况 饲料工业在整个国民经济中占据着相当重要的地位。饲料工业的发展可以加速饲料资源的开发和利用,可以促进畜牧养殖业的进一步发展,可以向农业提供更多",False,否
纳入重要议事日程以后──马钢耐火材料厂成为全国文明先进单位,余佳学,"0
source      期刊
source    劳动保护
Name: 222, dtype: str",,,False,否
“玻璃纤维粉尘对工人健康危害的研究”科研协作汇报交流会在江西九江召开,德,"0
source       期刊
source    职业与健康
Name: 223, dtype: str",,"<正> “玻璃纤维粉尘对工人健康危害的研究”科研协作汇报交流会于1984年10月25日至10月31日在江西省九江市5727厂召开。参加会议的有:天津市劳动卫生职业病研究所、天津市玻璃纤维总厂、天津市红桥区卫生防疫站、天津医学院、河南省洛阳玻璃厂医院、洛阳市职业病防治所、湖南省株川玻璃厂、株川市职业病防治所、福建省厦门市卫生防疫站、厦门市新华玻璃厂、山东省济南市职业病防治院、江西九江市5727厂、九江玻璃纤维厂、九江市浔阳区卫生防疫站等单位的有关领导及专业工作人员、科研人员参加了此次会议。除协作组成员单位外,有关兄弟",False,否
全国水泥企业收尘技术交流会在湖北黄石召开,吴名荣,"0
source        期刊
source    建材工业信息
Name: 224, dtype: str",,"<正> 1984年10月29日至11月8日,国家建材局水泥司、生产综合司、中国硅酸盐学会在湖北省黄石市华新水泥厂联合召开全国水泥企业收尘技术交流会,探讨如何开创水泥行业环保工作新局面的问题。",False,否
催化裂化装置再生烟气测试技术讨论会在九江召开,许友汉,"0
source      期刊
source    炼油设计
Name: 225, dtype: str",,<正> 炼厂催化裂化装置再生烟气测试技术讨论会于1984年3月25日至31日在九江炼油厂召开。共11个炼厂、设计单位的近20名代表参加了讨论会。与会者回顾了能量回收系统中关键设备之一的三级旋风分离器的操作分离性能对整个能量回收机组的影响;阐述了三旋入、出口烟气含尘量测定和尘粒粒径分析的重要性;分析了烟气测试中产生误差的多种原因。九江炼油厂的代表着重介绍了美国贝尔环保公司《烟气或烟道气的测量及粉尘,False,否
ACD—1型袖珍粉尘采样器通过技术鉴定,沙爱民,"0
source        期刊
source    江苏煤炭科技
Name: 226, dtype: str",,"<正>受煤炭工业部委托,江苏省煤炭工业局于一九八三年六月十七日至十九日在南通市主持召开了“ACD—1型粉尘采样器鉴定会”。参加会议的有科研、生产、卫生防疫和计量管理等部门共28个单位57个代表。",False,否
MB-Z型个体粉尘采样器鉴定会在马鞍山市召开,nan,"0
source      期刊
source    金属矿山
Name: 227, dtype: str",,"<正> 冶金部于1982年11月28日至29日主持召开了MB-Z型个体粉尘采样器鉴定会.该仪器是由马鞍山矿山研究院和北京冶金安全仪器厂共同研制的. 鉴定会议经充分讨论认为:MB-Z型个体粉尘采样器体积小、重量轻,结构简单,携带方便,经试用性能稳定可靠,适于厂矿企业工人佩带,是测定个体接触粉尘浓度和环境平均浓度",False,否
芜湖港裕溪口输煤作业区现场卫生学调查,nan,"0
source         期刊
source    皖南医学院学报
Name: 228, dtype: str",,"<正> 长航芜湖裕溪口作业区为将各地原煤由火车转为轮运的港口,其生产流程为卸煤机将火车车箱内的煤卸下经漏斗进入坑道,在坑道内由皮带运输机送达江边;再由装煤机装入驳船。其生产现场基本上分为地面和坑道两部分。该港于58年建港后提高了机械化程度,大大减轻了工人劳动强度,但由于缺乏相应的防尘措施,生产现场煤尘浓度远远超过国家规定标准（10mg/M<sup>3</sup>）。79年省职防所曾作过调查和报告,並经次高千伏摄片检查,诊断Ⅰ期煤肺5人,Ⅱ期煤肺1人,可疑20人。",False,否
浅谈大冶铁矿露天矿通风,吴志诚,"0
source      期刊
source    冶金安全
Name: 229, dtype: str",,"<正> 大冶铁矿是国内大型露天矿山之一。目前已由山坡露天开采转为凹陷开采,采场逐年加深（由+248米到±0米）,大气污染日渐严重。据测定,电铲作业时粉尘浓度最高达45.1毫克/米<sup>3</sup>,最低4.9毫克/米<sup>3</sup>,平均为19.3毫克/米<sup>3</sup>,超过国家标准2.45～9.65倍。对生产工人的健康造成了严重危",False,否
十大钢安全生产竞赛检查评比会,陈祥东,"0
source      期刊
source    冶金安全
Name: 230, dtype: str",,"<正> 十大钢铁公司安全生产竞赛检查评比会,于1982年2月22日起在武钢召开。到会代表共30人,冶金部安全技术监察局的同志参加了会议。会议交流了一年来的安全生产管理工作经验。首钢介绍了他们由于严格执行以经济责任制为中心的“三个百分之百”,从而在全面完成各项经济指标的同时,事故频率大幅度下降,粉尘合格率也有所提高,创造了二三十年来安全生产的新记录。其他各单位亦分别介绍了各自的经验和教训。一年来,",False,否
芜湖水泥厂的检讨,nan,"0
source      期刊
source    劳动保护
Name: 231, dtype: str",,,False,否
WGZ12/13-Ⅱ型喷射炉生产工艺测定,邵宝海,"0
source        期刊
source    造纸技术通讯
Name: 232, dtype: str",,"<正> 喷射炉是碱回收过程中的关键性设备,对于喷射炉的生产工艺和操作,经过多年的生产实践,各厂都积累了许多经验和工艺技术数据。但是,没有进行过全面测定和系统总结。因此,在轻工业部1975年召开的武汉喷射炉设计座谈会上,建议在岳阳造纸厂对喷射炉的生产工艺情况进行一次比较全面的测定,希望通过测定得到比较完整的生产工艺数据,作为设计和改进的技术依据,同时,摸索一套喷射炉生产工艺条件的测定方法。",False,否
黑色冶金烧结厂防尘技术现状,nan,"0
source      期刊
source    冶金安全
Name: 233, dtype: str",,"<正> 根据冶金部安全主管部门的指示,由冶金部安全技术情报网组织十个单位的十一名工人、干部、技术人员参加的“三结合”调查组,于1977年6、7月份对11个黑色冶金烧结厂的防尘情况进行了调查。这次调查的11个单位,共有烧结机44台、竖炉球团1台、带式球团2台。其中大型烧结机（75米<sup>2</sup>以上）15台中型烧结机（36～62.5米<sup>2</sup>）11台、小型烧结机（36米<sup>2</sup>以下）18台。这44台烧结设备中,1960年以前设计投产的15台,基本上无除尘设施;1960～1970",False,否
烧结厂防尘调查报告,nan,"0
source      期刊
source    武钢技术
Name: 234, dtype: str",,"<正> 为了全面落实以华主席为首的党中央“抓纲治国”的战略决策,促进钢铁工业的飞跃发展,搞好环境保护、保护好职工身体健康,已成为十分重要的课题。防尘是环境保护中一项重要内容。目前,对我国黑色冶金烧结厂的防尘,科研、设计、生产等单位已",False,否
从一千毫克到二毫克——镇江农药厂粉剂車間是怎样战胜粉尘危害的,陈家付; 周兆林,"0
source    期刊
source    劳动
Name: 235, dtype: str",,"<正> 江苏省镇江农药厂粉剂車間,主要是加工六六六粉剂。这个厂的前身是个生产石粉的私营小工厂,設备十分簡陋,又是开放生产,因此,粉尘严重地影响着工人的身体健康。这个厂改为国营以后,領导上为了轉变这种不利于工人身体健康、不利于生产的情况,就采取了很多措施来改善劳动条件,終于使粉尘濃度从每立方米空气含一千多毫克逐漸降到了二毫克左右。現在,根据对十七处发尘点的測定,有十六处达到了国家規定的标准。从一千多毫克到二毫克,这是一个巨大的胜利。这个車間所以能够取得这样的成績,是經过了反复认識和实踐的过程的。起先,厂和車間的某些干部和工人,在防",False,否
无錫机床厂制成混砂机防尘密閉装置,馬滿秀,"0
source    期刊
source    劳动
Name: 236, dtype: str",,"<正> 无锡机床厂铸工车间的涂料搅拌混砂机,过去由于没有防尘装置,因之在混砂时,粉尘弥漫,好似烟雾一样,空气中的粉尘浓度超过国家规定7.8倍以上,严重影响着工人身体健康。为了坚决贯彻国务院关于防止厂矿企业中矽尘危害的决定,改善操作环境,确保工人身体健康,在党委的领导下,经过了2个月的试验改装,我们终于彻底解决了混砂机粉尘逸散的问题,已经把混砂间空气中的粉尘完全控制在国家规定标准以下了。我们所以能够获得成功,主要是找到了三个关键,采取了三种有效措施。第一,将混砂机全部密闭,这是解决粉尘外逸的有效办法。我们用铁板做成罩壳,将混砂机全部密闭,在罩壳两边开2个移门和1个",False,否
